Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.434583,39.931714,51.9,1,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,462.0,536,-16
116.434583,39.931714,67.53,2,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,820.0,690,15
116.377179,39.88737,49.0,1,1,1,1,0.125,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,342.0,414,-21
116.556794,39.922464,57.31,2,1,1,1,0.5,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,135.0,262,-94
116.504911,39.998661,96.17,2,1,1,1,0.25,1,0,25,2002,0,0,0,1,0,0,0,0,0,1,670.0,541,19
116.661432,40.180564,86.0,2,2,1,1,0.5,0,0,5,2002,0,0,0,1,0,1,0,0,0,0,308.0,269,12
116.414421,40.053513,33.72,1,0,1,1,0.28600000000000003,1,0,21,2007,0,0,1,0,0,0,0,0,0,1,105.0,104,0
116.463257,39.816966,72.87,1,1,1,1,0.333,1,1,11,2000,0,0,1,0,0,0,0,0,0,1,350.0,294,15
116.341599,39.726005,71.74,2,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,310.0,237,23
116.364028,39.870465,82.0,3,1,1,1,0.25,1,0,18,1993,1,0,0,0,0,0,0,0,0,1,333.0,464,-39
116.476467,39.888742,41.1,1,1,1,1,0.333,0,1,6,1989,0,0,0,1,0,0,0,0,0,1,178.8,234,-30
116.390549,39.957292,50.34,1,1,1,1,0.5,0,1,7,2003,0,0,0,1,0,0,0,0,0,1,553.0,573,-3
116.368372,39.943265,58.6,2,1,1,1,0.5,0,1,4,1990,0,0,0,1,0,0,0,1,0,0,550.0,524,4
116.408381,39.874173,45.39,1,0,1,1,0.25,1,1,12,2003,0,0,1,0,0,0,0,0,0,1,289.0,376,-30
116.530553,39.921425,75.39,1,2,1,1,0.429,1,0,23,2005,1,0,0,0,0,0,0,0,0,1,236.8,346,-46
116.433356,40.005811,53.9,1,1,1,1,0.2,1,1,10,2009,0,0,0,1,0,0,0,0,0,1,383.0,463,-21
116.429293,39.872461,46.39,1,1,1,1,0.14300000000000002,1,1,30,2005,1,0,0,0,0,0,0,0,0,1,305.0,244,19
116.320594,39.769022,74.3,2,1,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,257.0,251,2
116.320535,39.890098,78.0,2,1,1,1,0.25,1,1,18,1990,1,0,0,0,0,0,0,0,0,1,312.0,433,-38
116.312131,39.970749,38.02,1,1,1,1,0.036000000000000004,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,325.0,388,-19
116.382471,40.08696,78.48,2,1,1,1,0.25,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,390.0,326,16
116.560168,40.110054,171.66,3,2,1,3,0.5,0,0,5,1998,0,0,0,1,0,1,0,0,0,0,530.0,486,8
116.460456,39.892781,52.45,2,1,1,1,0.333,0,1,6,1977,0,0,0,1,0,0,0,1,0,0,80.0,259,-223
116.503578,39.961829,53.84,2,1,1,1,0.5,0,0,6,1990,0,0,0,1,0,0,0,1,0,0,190.0,287,-51
116.261573,40.216539,134.38,3,2,1,2,0.5,1,0,10,2006,0,0,0,1,0,0,0,0,0,1,386.0,398,-3
116.290346,39.917873,141.96,3,2,1,2,0.333,1,1,18,1999,0,0,1,0,0,0,0,0,0,1,350.0,1095,-212
116.297022,39.788637,38.88,2,1,1,1,0.5,0,0,7,2002,0,0,0,1,0,1,0,0,0,0,195.0,170,12
116.578313,39.90790300000001,54.33,3,0,1,1,0.333,0,0,5,1984,0,0,0,1,0,1,0,0,0,0,148.5,219,-47
116.351134,39.914348,49.1,2,0,1,1,0.333,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,420.0,497,-18
116.16963,39.760938,88.89,2,1,1,1,0.333,1,0,14,2012,0,0,1,0,0,0,0,0,0,1,168.0,260,-54
116.498241,39.97185800000001,48.73,1,0,1,1,0.125,1,1,21,2006,0,0,1,0,0,0,0,0,0,1,201.0,240,-19
116.444943,39.926894,165.0,3,1,1,2,0.667,1,1,24,2010,0,0,1,0,0,0,0,0,0,1,1485.0,1454,2
116.320594,39.769022,56.52,1,1,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,185.0,201,-8
116.349005,40.079347,128.08,3,2,1,2,0.5,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,480.0,425,11
116.512916,39.864254,53.38,1,0,1,1,0.211,1,0,14,2007,0,0,1,0,0,0,0,0,0,1,144.0,187,-30
116.258053,39.844492,50.0,2,1,1,1,0.5,0,0,6,1990,0,0,0,1,0,1,0,0,0,0,188.0,197,-4
116.609957,39.91983,61.64,1,2,1,1,0.5,1,0,28,2009,0,0,1,0,0,0,0,0,0,1,305.0,302,0
116.638919,39.900576,53.18,1,0,1,1,0.16699999999999998,1,0,22,2009,1,0,0,0,0,0,0,0,0,1,301.0,254,15
116.462517,39.931273,43.79,1,1,1,1,0.154,1,1,15,1986,1,0,0,0,0,0,0,0,0,1,426.5,389,8
116.21005,39.919736,51.7,2,1,1,1,0.25,0,0,6,1986,1,0,0,0,0,1,0,0,0,0,273.0,253,7
116.475341,39.880705,44.32,1,0,1,1,0.045,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,282.0,223,20
116.233381,39.896656,106.14,3,1,1,1,0.5,1,0,15,2004,0,0,0,1,0,0,0,0,0,1,520.0,661,-27
116.386362,40.083951,46.92,1,0,1,1,0.333,1,0,10,2013,0,0,0,1,0,0,0,0,0,1,312.0,285,8
116.254785,39.899146,89.41,2,2,1,1,0.3,1,0,26,2007,1,0,0,0,0,0,0,0,0,1,327.0,437,-33
116.380145,39.985424,40.6,1,1,1,1,0.333,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,320.0,352,-10
116.711337,39.9184,56.27,1,1,1,1,0.2,1,0,11,2005,0,0,1,0,0,0,0,0,0,1,168.0,252,-50
116.511545,39.904464,65.89,1,1,1,1,0.333,1,1,24,2011,1,0,0,0,0,0,0,0,0,1,258.0,335,-30
116.386145,39.998849,60.83,2,1,1,1,0.5,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,474.5,399,15
116.38926399999998,39.886874,65.95,2,1,1,1,0.5,1,1,14,2004,0,0,1,0,0,0,0,0,0,1,528.0,579,-9
116.232365,40.235529,56.7,2,1,1,1,0.333,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,199.0,198,0
116.421749,39.978036,59.38,3,0,1,1,0.333,0,1,5,1986,0,0,0,1,0,1,0,0,0,0,291.0,370,-27
116.43801,40.076114,55.6,1,1,1,1,0.273,1,0,21,2008,1,0,0,0,0,0,0,0,0,1,315.0,288,8
116.386786,39.966887,60.1,2,1,1,1,0.5,0,0,6,1983,0,0,0,1,0,1,0,0,0,0,485.0,622,-28
116.48253,40.001651,212.37,3,2,1,2,0.667,1,1,20,2006,0,0,1,0,0,0,0,0,0,1,1000.0,1085,-8
116.349792,39.92528400000001,51.7,1,1,1,1,0.333,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,496.0,488,1
116.365801,39.936962,63.4,2,1,1,1,0.25,1,1,16,1996,1,0,0,0,0,0,0,0,0,1,547.0,581,-6
116.632377,40.033796,159.11,4,2,1,2,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,260.0,299,-15
116.490032,39.993487,111.14,2,1,1,2,0.5,1,1,27,2008,0,0,1,0,0,0,0,0,0,1,789.0,776,1
116.16293799999998,39.939005,63.1,2,1,1,1,0.333,0,0,6,1991,0,0,0,1,0,0,0,0,0,1,183.0,215,-17
116.421451,40.070785,159.98,3,2,1,2,0.5,1,1,9,2001,0,0,0,1,0,1,0,0,0,0,330.0,451,-36
116.522105,39.922247,69.4,1,1,1,1,0.333,1,0,22,2001,0,0,1,0,0,0,0,0,0,1,305.5,313,-2
116.520858,39.918846,75.6,1,1,1,1,0.2,1,1,18,2001,1,0,0,0,0,0,0,0,0,1,409.0,389,4
116.692569,39.896787,55.49,1,1,1,1,0.5,1,0,21,2011,0,0,0,1,0,0,0,0,0,1,150.0,181,-20
116.385168,39.900454,67.36,2,1,1,1,0.16699999999999998,1,1,18,1999,1,0,0,0,0,0,0,0,0,1,628.0,684,-8
116.419054,39.865508,58.4,2,1,1,1,0.333,1,1,16,1980,1,0,0,0,0,0,0,0,0,1,310.0,279,9
116.543161,40.097129,71.0,2,1,1,1,0.667,1,0,14,2013,0,0,0,1,0,0,0,0,0,1,445.0,332,25
116.543161,40.097129,55.0,1,0,1,1,0.16699999999999998,1,0,9,2015,1,0,0,0,0,0,0,0,0,1,200.0,189,5
116.636725,40.031531,103.29,2,1,1,1,0.5,0,0,7,1998,0,0,0,1,0,1,0,0,0,0,155.0,237,-52
116.430562,40.045549,65.84,1,1,1,1,0.3,1,0,26,2004,1,0,0,0,0,0,0,0,0,1,335.0,337,0
116.335484,40.09232,121.78,3,2,1,2,0.5,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,520.0,435,16
116.612342,39.935122,89.0,3,1,1,1,0.333,1,1,24,2010,1,0,0,0,0,0,0,0,0,1,368.0,348,5
116.333765,40.07892,125.02,3,2,1,2,0.2,1,1,11,2003,0,0,1,0,0,0,0,0,0,1,665.0,539,18
116.45648,39.878722,58.43,2,1,1,1,0.333,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,235.0,281,-19
116.468788,39.894652,66.95,3,1,1,1,0.125,1,1,16,1995,1,0,0,0,0,0,0,0,0,1,265.0,344,-29
116.448715,39.861574,83.82,2,2,1,1,0.364,1,0,28,2003,1,0,0,0,0,0,0,0,0,1,450.0,354,21
116.364039,39.848137,136.75,4,1,1,1,1.0,1,1,18,2001,0,0,0,1,0,0,0,0,0,1,600.0,552,7
116.195177,39.932325,89.6,2,1,1,1,0.28600000000000003,1,0,20,2001,1,0,0,0,0,0,0,0,0,1,405.0,371,8
116.432142,39.902354,60.77,1,1,1,1,0.25,1,1,12,2004,0,0,1,0,0,0,0,0,0,1,620.0,523,15
116.272871,40.235619,90.35,2,2,1,2,0.25,1,0,9,2009,0,0,0,1,0,0,0,0,0,1,287.3,271,5
116.674053,39.882658,111.43,2,1,1,1,0.25,1,1,11,2006,0,0,1,0,0,0,0,0,0,1,410.0,419,-2
116.354548,39.733154,120.3,3,2,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,232.0,294,-27
116.302492,39.89377800000001,95.37,2,1,1,1,0.16699999999999998,1,0,24,2004,1,0,0,0,0,0,0,0,0,1,545.0,536,1
116.265066,40.166068,63.37,2,1,1,1,0.14300000000000002,1,0,18,2009,0,0,0,1,0,0,0,0,0,1,308.0,242,21
116.192392,39.778845,88.52,3,1,1,1,0.5,1,0,17,2012,0,0,0,1,0,0,0,0,0,1,385.0,348,9
116.471348,39.90062,34.79,1,0,1,1,0.4,1,1,19,2006,0,0,0,1,0,0,0,0,0,1,177.8,269,-51
116.509975,39.970471,69.36,2,1,1,1,0.5,1,0,25,2001,1,0,0,0,0,0,0,0,0,1,435.0,322,25
116.455654,39.898084,68.21,2,1,1,1,0.3,1,1,28,2009,1,0,0,0,0,0,0,0,0,1,398.0,484,-21
116.441564,39.950319,59.83,3,0,1,1,0.5,0,1,7,1979,0,0,0,1,0,0,0,1,0,0,353.0,447,-26
116.527591,39.826956,90.24,2,2,1,1,0.5,0,0,6,1997,0,0,0,1,0,1,0,0,0,0,230.0,280,-21
116.284755,39.93453,81.54,1,1,1,1,0.111,1,1,19,2009,1,0,0,0,0,0,0,0,0,1,315.0,357,-13
116.365511,40.036171,125.34,3,2,1,2,0.333,1,0,13,2005,0,0,0,1,0,0,0,0,0,1,629.0,755,-20
116.394288,39.972468,59.2,3,1,1,1,0.333,0,1,5,1979,0,0,0,1,0,1,0,0,0,0,645.0,627,2
116.445165,40.044682,96.73,2,2,1,1,0.5,1,0,7,2004,0,0,0,1,0,1,0,0,0,0,738.0,683,7
116.118409,39.937888,122.83,3,1,1,2,0.5,0,0,6,2006,0,0,0,1,0,1,0,0,0,0,452.0,429,5
116.351646,39.89184,79.73,3,1,1,1,0.333,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,717.5,622,13
116.335332,40.067075,111.47,2,1,1,2,0.5,1,0,6,2003,0,0,0,1,0,0,0,0,0,1,360.0,494,-37
116.337569,40.089546,93.51,2,2,1,1,0.5,0,1,7,2000,0,0,0,1,0,1,0,0,0,0,400.0,371,7
116.675448,39.893604,72.13,1,1,1,1,0.2,1,1,15,2005,0,0,1,0,0,0,0,0,0,1,270.0,298,-10
116.512315,39.985697,103.0,2,1,1,1,0.5,1,0,21,2011,0,0,0,1,0,0,0,0,0,1,640.0,678,-5
116.397236,39.864463,87.38,2,1,1,1,0.2,1,0,24,1999,1,0,0,0,0,0,0,0,0,1,253.0,385,-52
116.437104,39.971099,47.08,1,1,1,1,0.25,1,1,18,1997,0,0,1,0,0,0,0,0,0,1,217.5,305,-40
116.247008,39.906426,101.32,2,2,1,1,0.4,1,1,20,2008,0,0,1,0,0,0,0,0,0,1,663.0,449,32
116.427586,40.00806,65.56,1,1,1,1,0.214,1,1,24,2007,1,0,0,0,0,0,0,0,0,1,449.5,436,2
116.467726,40.005504,53.78,1,1,1,1,0.5,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,285.0,313,-10
116.475046,39.88209000000001,56.58,2,1,1,1,0.28600000000000003,1,1,16,1986,1,0,0,0,0,0,0,0,0,1,350.5,265,24
116.453206,39.965662,55.68,3,1,1,1,0.333,0,1,6,1981,0,0,0,1,0,1,0,0,0,0,265.0,337,-27
116.422295,40.133927,131.9,3,2,1,2,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,362.0,248,31
116.493449,39.976499,57.37,2,1,1,1,0.5,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,200.0,303,-51
116.381531,40.089564,102.0,2,2,1,1,0.5,0,0,6,2009,0,0,0,1,0,1,0,0,0,0,308.5,270,12
116.407162,40.054375,81.92,3,1,1,1,0.333,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,464.0,307,33
116.378761,39.995596,57.0,2,1,1,1,0.333,0,0,6,1987,0,0,0,1,0,1,0,0,0,0,453.0,398,12
116.438762,39.854215,152.36,3,2,1,2,0.5,1,1,15,2003,0,0,1,0,0,0,0,0,0,1,726.0,630,13
116.291708,39.844912,56.91,1,1,1,1,0.214,1,0,26,2008,1,0,0,0,0,0,0,0,0,1,160.0,224,-40
116.373169,40.021847,81.54,2,1,1,1,0.5,0,0,7,2001,0,0,0,1,0,1,0,0,0,0,565.0,513,9
116.414421,40.053513,56.94,1,1,1,1,0.5,1,0,21,2007,0,0,1,0,0,0,0,0,0,1,208.0,191,7
116.431165,39.874515,62.2,2,1,1,1,0.5,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,263.0,347,-32
116.443381,39.926366,58.24,1,0,1,1,0.174,1,1,24,2008,0,0,1,0,0,0,0,0,0,1,210.0,280,-33
116.482231,40.009521,157.16,3,3,1,2,0.5,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,750.0,682,9
116.355065,39.908433,51.7,2,1,1,1,0.333,0,1,5,1979,0,0,0,1,0,1,0,0,0,0,678.0,515,24
116.265066,40.166068,69.0,2,1,1,1,0.5,1,0,18,2009,0,0,0,1,0,0,0,0,0,1,293.0,267,8
116.612342,39.935122,62.23,1,1,1,1,0.25,1,1,11,2013,0,0,1,0,0,0,0,0,0,1,380.0,303,20
116.352882,40.05023,88.0,2,1,1,1,0.5,1,1,13,2012,0,0,0,1,0,0,0,0,0,1,490.0,520,-6
116.384092,39.96456,96.3,3,1,1,1,0.333,1,0,18,1989,1,0,0,0,0,1,0,0,0,0,948.0,986,-4
116.419091,39.96777700000001,50.09,2,1,1,1,0.5,0,1,6,1990,0,0,0,1,0,0,0,1,0,0,465.0,424,8
116.330515,39.978517,58.0,2,1,1,1,0.333,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,432.5,504,-16
116.530553,39.921425,68.72,2,1,1,1,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,322.0,404,-25
116.511012,39.942862,88.68,2,1,1,1,0.25,1,0,21,2001,1,0,0,0,0,0,0,0,0,1,396.0,433,-9
116.334148,40.057145,38.92,1,1,1,1,0.28600000000000003,1,0,18,2007,1,0,0,0,0,0,0,0,0,1,313.0,286,8
116.460643,39.806976,108.19,3,2,1,1,0.5,0,0,6,2002,0,0,0,1,0,0,0,1,0,0,319.0,386,-21
116.350008,39.898877,44.56,1,1,1,1,0.1,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,220.0,358,-62
116.512916,39.864254,56.67,1,0,1,1,0.125,1,0,16,2007,0,0,1,0,0,0,0,0,0,1,160.0,193,-21
116.476213,39.897851,90.23,3,1,1,1,0.5,1,1,28,2010,0,0,1,0,0,0,0,0,0,1,695.5,731,-5
116.425304,40.11255300000001,65.0,1,1,1,1,0.333,0,0,6,2004,0,0,0,1,0,1,0,0,0,0,200.0,237,-18
116.368316,39.96151500000001,95.0,3,1,1,1,0.5,1,0,14,1999,0,0,1,0,0,0,0,0,0,1,982.0,855,12
116.421876,40.008585,97.5,2,1,1,1,0.2,1,1,26,2000,1,0,0,0,0,0,0,0,0,1,493.0,565,-14
116.387828,39.852874,63.44,2,1,1,1,0.25,1,1,19,1995,1,0,0,0,0,0,0,0,0,1,228.0,305,-33
116.609957,39.91983,65.96,1,1,1,1,0.4,1,0,26,2009,0,0,1,0,0,0,0,0,0,1,430.0,329,23
116.512916,39.966511,44.48,1,0,1,1,0.28600000000000003,1,0,24,2008,1,0,0,0,0,0,0,0,0,1,211.0,265,-25
116.45457,39.80987800000001,75.21,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,381.0,242,36
116.328915,40.088074,139.8,4,1,1,2,0.5,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,616.0,483,21
116.58468,39.935758,59.86,1,1,1,1,0.5,1,1,11,2007,0,0,0,1,0,0,0,0,0,1,278.6,311,-11
116.362306,40.035119,69.96,2,1,1,1,0.5,0,0,10,1999,0,0,0,1,0,0,0,0,0,1,430.0,372,13
116.220283,40.043636,49.0,1,1,1,1,0.25,1,0,8,2011,0,0,1,0,0,0,0,0,0,1,258.0,271,-5
116.361762,39.955025,68.7,1,1,1,1,0.3,1,1,16,2001,1,0,0,0,0,0,0,0,0,1,417.0,497,-19
116.647632,39.940239,90.04,2,2,1,1,0.333,1,1,8,2010,0,0,0,1,0,0,0,0,0,1,390.0,380,2
116.396395,39.906701,48.6,2,0,1,1,0.2,1,1,11,1970,0,0,0,1,0,0,0,0,0,1,541.5,535,1
116.42796,40.041263,50.15,3,1,1,1,0.5,0,1,6,1984,0,0,0,1,0,1,0,0,0,0,231.5,265,-14
116.40924,39.861223,43.39,1,1,1,1,0.333,0,0,6,1985,0,0,0,1,0,1,0,0,0,0,151.0,189,-25
116.484121,39.925196,77.2,3,1,1,1,0.333,0,1,6,1984,0,0,0,1,0,0,0,0,0,1,380.0,398,-4
116.345325,39.903799,86.8,2,2,1,1,0.154,1,0,24,1999,1,0,0,0,0,1,0,0,0,0,740.0,702,5
116.35881,39.905008,56.39,2,1,1,1,0.28600000000000003,1,1,16,1983,1,0,0,0,0,0,0,0,0,1,460.0,536,-16
116.329472,39.977829,44.8,1,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,395.0,386,2
116.69007,39.870642,90.15,2,1,1,1,0.5,1,0,15,2010,0,0,0,1,0,0,0,0,0,1,503.0,430,14
116.450191,39.892069,59.87,2,1,1,1,0.125,0,0,18,1991,1,0,0,0,0,1,0,0,0,0,600.0,452,24
116.349009,40.074638,79.94,2,1,1,1,0.333,0,1,6,2004,0,0,0,1,0,1,0,0,0,0,401.0,353,11
116.340818,39.986077,42.59,1,1,1,1,0.333,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,428.5,429,0
116.354187,39.94337,57.9,2,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,488.0,537,-10
116.265725,40.057734,122.85,3,1,1,2,0.5,1,1,8,2004,0,0,0,1,0,0,0,0,0,1,950.0,947,0
116.371677,40.002169,77.6,3,1,1,1,0.5,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,670.0,551,17
116.484121,39.925196,47.09,1,1,1,1,0.125,1,1,12,1992,0,0,1,0,0,0,0,0,0,1,354.0,243,31
116.371423,39.803826,71.83,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,338.0,266,21
116.344557,39.780149,90.3,3,1,1,1,0.5,0,1,7,1996,0,0,0,1,0,1,0,0,0,0,388.0,334,13
116.390606,39.968195,44.2,1,1,1,1,0.333,0,0,6,1989,0,0,0,1,0,1,0,0,0,0,575.0,486,15
116.453086,39.898397,52.08,1,0,1,1,0.304,1,1,23,2009,1,0,0,0,0,0,0,0,0,1,430.0,382,10
116.427586,40.00806,43.94,1,0,1,1,0.214,1,1,24,2007,1,0,0,0,0,0,0,0,0,1,420.0,347,17
116.350111,39.79763300000001,64.07,1,1,1,1,0.273,1,0,18,2010,1,0,0,0,0,0,0,0,0,1,212.5,267,-25
116.527591,39.826956,103.73,3,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,275.0,316,-15
116.47251599999998,39.882104,153.34,3,2,1,2,0.5,0,1,7,1997,0,0,0,1,0,1,0,0,0,0,770.0,437,43
116.581295,39.910614,82.96,2,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,518.0,356,31
116.502674,39.93384,98.89,2,2,1,1,0.25,1,1,21,2000,1,0,0,0,0,1,0,0,0,0,296.0,394,-33
116.304415,39.918055,43.67,1,1,1,1,0.28600000000000003,1,1,18,1990,1,0,0,0,0,0,0,0,0,1,335.0,375,-12
116.37555,40.042102,70.0,2,1,1,1,0.333,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,493.0,429,12
116.372483,39.80173900000001,175.39,5,3,1,3,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,498.0,532,-6
116.497474,39.810115,63.39,2,1,1,1,0.222,1,1,24,2011,1,0,0,0,0,0,0,0,0,1,177.0,259,-46
116.661047,39.932185,138.63,3,2,1,2,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,380.0,534,-40
116.481385,39.874867,69.62,3,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,415.0,327,21
116.4388,40.054941,52.24,2,1,1,2,0.235,1,1,17,2012,0,0,1,0,0,0,0,0,0,1,347.0,381,-9
116.460032,39.879667,56.2,2,1,1,1,0.5,0,1,6,1984,0,0,0,1,0,0,0,1,0,0,320.0,251,21
116.336897,40.062254,93.73,2,1,1,1,0.5,1,0,11,2007,0,0,0,1,0,0,0,0,0,1,441.0,419,4
116.287719,39.931907,85.34,3,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,535.0,541,-1
116.260837,39.873276,57.36,1,1,1,1,0.333,1,1,22,2010,0,0,1,0,0,0,0,0,0,1,307.0,315,-2
116.348282,39.892777,105.23,3,2,1,1,0.429,1,1,29,2006,1,0,0,0,0,0,0,0,0,1,855.0,810,5
116.368564,40.080471,93.4,2,1,1,1,0.5,1,1,11,2012,0,0,0,1,0,0,0,0,0,1,469.5,471,0
116.375524,40.009885,69.64,1,1,1,1,0.222,1,1,18,1999,1,0,0,0,0,0,0,0,0,1,493.0,385,21
116.22401200000002,39.763726,81.11,2,1,1,1,0.5,1,1,20,2012,0,0,1,0,0,0,0,0,0,1,240.0,276,-15
116.416156,40.082585,152.49,2,2,1,1,0.5,1,1,32,2003,1,0,0,0,0,0,0,0,0,1,320.0,420,-31
116.198841,39.929432,82.3,1,2,1,1,0.25,1,0,14,2003,0,0,1,0,0,0,0,0,0,1,245.0,332,-35
116.265066,40.166068,25.55,1,0,1,1,0.125,1,0,18,2010,0,0,0,1,0,0,0,0,0,1,153.0,131,14
116.499423,39.900278,125.08,2,2,1,1,0.333,1,1,23,2005,0,0,1,0,0,0,0,0,0,1,500.0,586,-17
116.310205,39.987486,45.38,1,0,1,1,0.161,1,1,18,2004,0,0,1,0,0,0,0,0,0,1,419.0,376,10
116.417974,40.001717,181.55,3,2,1,2,0.75,1,1,21,2008,1,0,0,0,0,0,0,0,0,1,1080.0,1100,-1
116.639934,40.143448,92.39,3,2,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,389.0,289,25
116.435958,40.007545,159.25,3,2,1,2,1.0,1,1,14,2001,0,0,0,1,0,0,0,0,0,1,1430.0,1137,20
116.415037,39.821267,65.54,2,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,195.0,231,-18
116.482395,39.98817800000001,82.17,3,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,488.0,468,3
116.454043,39.903712,111.16,4,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,458.0,710,-55
116.477581,39.953739,80.87,3,1,1,1,0.5,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,550.0,503,8
116.512916,39.864254,107.64,2,1,1,2,0.667,1,0,13,2007,0,0,1,0,0,0,0,0,0,1,518.0,394,23
116.471215,39.903238,58.57,2,1,1,1,0.333,1,1,16,1986,1,0,0,0,0,0,0,0,0,1,339.0,321,5
116.23899,40.216973,61.17,2,1,1,1,0.333,0,0,6,1991,0,0,0,1,0,1,0,0,0,0,245.5,239,2
116.332045,40.08133400000001,70.48,2,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,334.0,330,0
116.477581,39.953739,47.78,1,1,1,1,0.5,0,1,6,1989,0,0,0,1,0,1,0,0,0,0,346.0,291,15
116.265066,40.166068,25.55,1,1,1,1,0.16699999999999998,1,0,18,2009,0,0,0,1,0,0,0,0,0,1,76.8,123,-60
116.432809,39.96858,61.67,1,1,1,1,0.2,1,1,22,2000,1,0,0,0,0,0,0,0,0,1,485.0,428,11
116.471348,39.90062,55.0,2,0,0,2,0.08,1,1,5,2007,0,0,0,1,0,0,0,0,0,1,315.0,334,-6
116.373628,40.094838,98.53,2,1,1,1,0.5,0,0,6,2007,0,0,0,1,0,1,0,0,0,0,207.5,326,-57
116.378481,39.969658,58.5,2,1,1,1,0.5,0,0,6,1983,0,0,0,1,0,1,0,0,0,0,838.0,627,25
116.504397,39.92941,57.81,2,1,1,1,0.333,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,260.0,299,-15
116.443702,39.900208,88.18,3,1,1,1,0.16699999999999998,1,0,18,2005,1,0,0,0,0,0,0,0,0,1,678.0,697,-2
116.529843,39.934036,257.79,3,2,1,2,1.0,1,1,12,2006,0,0,0,1,0,0,0,0,0,1,1380.0,1548,-12
116.303301,39.9707,50.09,1,0,1,1,0.25,1,0,9,2004,0,0,0,1,0,0,0,0,0,1,530.0,579,-9
116.389803,40.004167,111.89,4,1,1,2,0.5,0,1,4,1997,0,0,0,1,0,1,0,0,0,0,1080.0,887,17
116.472064,39.88768,123.95,3,1,1,2,0.25,1,1,22,2003,1,0,0,0,0,0,0,0,0,1,500.0,689,-37
116.332984,39.893644,59.34,2,1,1,1,0.333,0,1,6,1981,0,0,0,1,0,1,0,0,0,0,435.0,441,-1
116.512916,39.864254,91.03,2,1,1,1,0.25,1,0,22,2009,1,0,0,0,0,0,0,0,0,1,242.0,347,-43
